LocationZip,Latitude,Longitude,geopoint
,,,
91306,34.209407,-118.57735,34.209407
,,,
92154,32.574398,-117.05633,32.574398
,,,
92606,33.695576,-117.80588,33.695576
,,,
98117,47.685919,-122.37838,47.685919
,,,
98505,47.065404,-122.976187,47.065404
,,,
99518,61.156565,-149.88335,61.156565
,,,
3452,42.827096,-72.03418,42.827096
,,,
3890,43.811782,-71.194586,43.811782
,,,
6816,41.308873,-73.363661,41.308873
,,,
7721,40.435961,-74.23734,40.435961
,,,
1262,42.283216,-73.31423,42.283216
,,,
32140,29.765329,-81.85602,29.765329
,,,
32668,29.282158,-82.51776,29.282158
,,,
14265,42.768413,-78.887094,42.768413
,,,
15464,39.926509,-79.43272,39.926509
,,,
23160,37.733844,-77.888082,37.733844
,,,
25671,37.863118,-82.21671,37.863118
,,,
20833,39.183221,-77.05917,39.183221
,,,
20852,39.0509,-77.12261,39.0509
,,,
21268,39.284707,-76.620489,39.284707
,,,
21282,39.438964,-76.592139,39.438964
,,,
23015,37.931011,-77.64296,37.931011
,,,
17860,40.839093,-76.62615,40.839093
,,,
18223,41.272248,-75.880146,41.272248
,,,
658,18.254137,-65.973605,18.254137
,,,
2726,41.754828,-71.14894,41.754828
,,,
2804,41.430068,-71.78101,41.430068
,,,
14515,43.257819,-77.735079,43.257819
,,,
87328,35.923348,-109.08296,35.923348
,,,
88045,32.350444,-108.73956,32.350444
,,,
90398,33.786594,-118.298662,33.786594
,,,
72321,35.818518,-89.93751,35.818518
,,,
73645,35.250612,-99.88029,35.250612
,,,
73651,35.018385,-99.09374,35.018385
,,,
67347,37.103604,-95.9426,37.103604
,,,
68506,40.785557,-96.64599,40.785557
,,,
63774,37.094857,-89.77451,37.094857
,,,
83278,44.248203,-114.93551,44.248203
,,,
84052,40.065834,-110.14823,40.065834
,,,
85351,33.60642,-112.28316,33.60642
,,,
76637,31.771383,-97.82298,31.771383
,,,
77426,30.132693,-96.25388,30.132693
,,,
60559,41.795358,-87.97778,41.795358
,,,
61015,41.982993,-89.2128,41.982993
,,,
61263,41.260255,-90.60587,41.260255
,,,
62040,38.720938,-90.11431,38.720938
,,,
78269,29.437532,-98.461582,29.437532
,,,
79404,33.549785,-101.82634,33.549785
,,,
79416,33.591877,-101.94754,33.591877
,,,
62845,38.073931,-88.142657,38.073931
,,,
49884,46.399545,-86.43315,46.399545
,,,
48274,42.239933,-83.150823,42.239933
,,,
28380,34.994152,-79.767341,34.994152
,,,
78734,30.378675,-97.95028,30.378675
,,,
42343,37.655016,-86.69303,37.655016
,,,
59337,47.349999,-106.95207,47.349999
,,,
20391,38.893311,-77.014647,38.893311
,,,
59936,48.497774,-113.92599,48.497774
,,,
22436,38.069014,-77.09611,38.069014
,,,
62009,39.092526,-89.8029,39.092526
,,,
29452,32.745396,-80.46458,32.745396
,,,
93621,36.774951,-119.13779,36.774951
,,,
95003,36.979333,-121.8944,36.979333
,,,
18371,41.340936,-75.024055,41.340936
,,,
18940,40.246802,-74.93912,40.246802
,,,
32304,30.446766,-84.32394,30.446766
,,,
32924,28.306726,-80.686159,28.306726
,,,
35048,33.544622,-86.929208,33.544622
,,,
35581,34.343017,-87.71277,34.343017
,,,
25271,38.803814,-81.70763,38.803814
,,,
25706,38.413384,-82.277401,38.413384
,,,
27291,36.415102,-79.14221,36.415102
,,,
27530,35.384344,-78.00893,35.384344
,,,
27906,36.285388,-76.213284,36.285388
,,,
30285,32.995865,-84.25092,32.995865
,,,
30326,33.849853,-84.3606,33.849853
,,,
30423,32.150061,-81.83478,32.150061
,,,
7012,40.847922,-74.1579,40.847922
,,,
7092,40.680301,-74.35601,40.680301
,,,
10923,41.204544,-74.00161,41.204544
,,,
10990,41.259896,-74.35837,41.259896
,,,
12255,42.614852,-73.970812,42.614852
,,,
13136,42.607076,-75.85216,42.607076
,,,
931,18.410462,-66.060533,18.410462
,,,
2165,42.446396,-71.459405,42.446396
,,,
3821,43.326734,-71.028427,43.326734
,,,
4983,44.822625,-70.21778,44.822625
,,,
5039,44.026521,-72.29347,44.026521
,,,
70068,30.073941,-90.48516,30.073941
,,,
71419,31.80442,-93.71835,31.80442
,,,
71749,33.067477,-92.76449,33.067477
,,,
48429,42.918766,-83.99148,42.918766
,,,
48441,43.812371,-82.69274,43.812371
,,,
94250,38.377411,-121.444429,38.377411
,,,
95056,37.189396,-121.705327,37.189396
,,,
76632,31.287625,-97.06076,31.287625
,,,
67656,38.989828,-99.75144,38.989828
,,,
67849,38.134219,-99.73853,38.134219
,,,
68111,41.294547,-95.96434,41.294547
,,,
83802,47.173432,-115.80199,47.173432
,,,
85005,33.276539,-112.18717,33.276539
,,,
39098,32.56195,-89.70928,32.56195
,,,
39177,32.641205,-90.82835,32.641205
,,,
40355,38.606023,-84.8279,38.606023
,,,
47403,39.121719,-86.57409,39.121719
,,,
64870,37.155108,-94.47465,37.155108
,,,
65247,39.626821,-92.4927,39.626821
,,,
66517,39.113103,-96.70935,39.113103
,,,
67351,37.135671,-95.58247,37.135671
,,,
77445,30.096649,-96.06979,30.096649
,,,
77565,29.541285,-95.02996,29.541285
,,,
80136,39.776934,-104.30997,39.776934
,,,
80290,39.744086,-104.98696,39.744086
,,,
85372,33.276539,-112.18717,33.276539
,,,
58640,47.411564,-102.82766,47.411564
,,,
59418,47.248497,-109.26308,47.248497
,,,
78568,26.190402,-97.542263,26.190402
,,,
72917,35.191046,-94.23816,35.191046
,,,
73040,35.631117,-98.35764,35.631117
,,,
73842,36.803902,-99.18304,36.803902
,,,
23380,37.529341,-75.816851,37.529341
,,,
14227,42.881372,-78.74466,42.881372
,,,
14748,42.130224,-78.64583,42.130224
,,,
15437,39.793095,-79.59465,39.793095
,,,
15828,41.34149,-79.13567,41.34149
,,,
15927,40.543153,-78.79067,40.543153
,,,
30323,33.844371,-84.47405,33.844371
,,,
31782,31.543065,-84.219594,31.543065
,,,
33234,25.558428,-80.458168,25.558428
,,,
8829,40.668594,-74.89241,40.668594
,,,
28732,35.437611,-82.48999,35.437611
,,,
54465,45.393536,-88.88706,45.393536
,,,
37385,35.345237,-84.27728,35.345237
,,,
38075,35.35001,-89.15508,35.35001
,,,
13113,43.089111,-76.621747,43.089111
,,,
15725,40.518067,-79.34538,40.518067
,,,
16634,40.205819,-78.17565,40.205819
,,,
18344,41.118465,-75.35501,41.118465
,,,
18349,41.100236,-75.36453,41.100236
,,,
2671,41.665589,-70.11152,41.665589
,,,
3907,43.247931,-70.59952,43.247931
,,,
4092,43.682148,-70.35823,43.682148
,,,
75397,32.767268,-96.777626,32.767268
,,,
75788,31.825527,-94.91759,31.825527
,,,
78047,27.564249,-99.471719,27.564249
,,,
67762,38.930464,-101.99084,38.930464
,,,
73720,36.200563,-97.88883,36.200563
,,,
74425,35.172538,-95.62824,35.172538
,,,
74807,35.306375,-96.935924,35.306375
,,,
43661,41.678167,-83.497155,41.678167
,,,
64664,39.743993,-93.71189,39.743993
,,,
65349,39.221658,-93.06252,39.221658
,,,
27017,36.367258,-80.72296,36.367258
,,,
28361,35.02363,-79.246841,35.02363
,,,
45657,38.866354,-83.22028,38.866354
,,,
46145,39.597444,-86.088914,39.597444
,,,
46720,41.395275,-85.423462,41.395275
,,,
47463,39.085896,-86.6689,39.085896
,,,
47597,38.652821,-87.30088,38.652821
,,,
19938,39.265066,-75.6807,39.265066
,,,
50015,41.672687,-93.572173,41.672687
,,,
50035,41.704455,-93.46171,41.704455
,,,
50672,42.410168,-93.06747,42.410168
,,,
52078,42.398112,-91.12294,42.398112
,,,
53226,43.048545,-88.04239,43.048545
,,,
80863,38.996004,-105.06335,38.996004
,,,
83756,43.459855,-116.243984,43.459855
,,,
84753,37.873645,-113.88673,37.873645
,,,
85217,33.393398,-111.478975,33.393398
,,,
93452,35.664386,-121.21965,35.664386
,,,
95015,37.189396,-121.705327,37.189396
,,,
95133,37.37354,-121.85784,37.37354
,,,
95687,38.34401,-121.95333,38.34401
,,,
95799,38.619545,-121.961532,38.619545
,,,
86538,36.374317,-109.6007,36.374317
,,,
89425,41.656001,-117.95538,41.656001
,,,
61447,40.867285,-90.75759,40.867285
,,,
92549,33.750795,-116.72562,33.750795
,,,
93005,34.032383,-119.1343,34.032383
,,,
11942,40.84867,-72.57794,40.84867
,,,
12803,43.288818,-73.63643,43.288818
,,,
13088,43.105917,-76.19365,43.105917
,,,
19047,40.173563,-74.91203,40.173563
,,,
32013,30.193758,-83.29266,30.193758
,,,
46342,41.533786,-87.26403,41.533786
,,,
35222,33.524254,-86.77335,33.524254
,,,
35775,34.550375,-86.70576,34.550375
,,,
36277,33.754308,-85.81991,33.754308
,,,
26601,38.641439,-80.67497,38.641439
,,,
26630,39.280867,-80.249302,39.280867
,,,
40962,37.164346,-83.76674,37.164346
,,,
28618,36.197882,-81.52276,36.197882
,,,
47849,39.193884,-87.5449,39.193884
,,,
97053,45.821358,-122.86404,45.821358
,,,
97351,44.849012,-123.18673,44.849012
,,,
99557,61.570981,-158.88072,61.570981
,,,
82430,43.808024,-108.18385,43.808024
,,,
83314,42.937947,-114.95287,42.937947
,,,
83811,48.119781,-116.15905,48.119781
,,,
76874,30.480128,-100.1175,30.480128
,,,
77038,29.917814,-95.44138,29.917814
,,,
78404,27.770056,-97.4001,27.770056
,,,
68313,40.781788,-97.26849,40.781788
,,,
68428,40.969816,-96.82364,40.969816
,,,
56183,44.043567,-95.41116,44.043567
,,,
60127,41.878878,-88.134469,41.878878
,,,
49443,43.295493,-86.468853,43.295493
,,,
54007,45.189667,-92.37018,45.189667
,,,
54226,45.059713,-87.006012,45.059713
,,,
544,40.922326,-72.637078,40.922326
,,,
63089,38.46292,-90.88421,38.46292
,,,
16832,40.847255,-77.47633,40.847255
,,,
45063,39.325805,-84.712099,39.325805
,,,
45347,39.876255,-84.77788,39.876255
,,,
11422,40.662538,-73.73514,40.662538
,,,
71135,32.607556,-93.75256,32.607556
,,,
71653,33.351501,-91.27133,33.351501
,,,
18042,40.681798,-75.22082,40.681798
,,,
48254,42.239933,-83.150823,42.239933
,,,
60629,41.777482,-87.71155,41.777482
,,,
28901,35.202178,-83.81695,35.202178
,,,
29330,35.043505,-81.81026,35.043505
,,,
27868,36.054832,-77.911635,36.054832
,,,
80950,38.82469,-104.562027,38.82469
,,,
27406,36.022863,-79.77895,36.022863
,,,
27054,35.787743,-80.59377,35.787743
,,,
24848,37.296401,-81.43135,37.296401
,,,
68339,40.739508,-96.84873,40.739508
,,,
26260,39.101535,-79.43805,39.101535
,,,
25425,39.272324,-77.77982,39.272324
,,,
2047,42.142836,-70.69353,42.142836
,,,
18248,40.89707,-76.11711,40.89707
,,,
44680,40.59712,-81.53098,40.59712
,,,
45273,39.166759,-84.53822,39.166759
,,,
31759,31.011595,-84.80242,31.011595
,,,
17109,40.290439,-76.82841,40.290439
,,,
60554,41.779939,-88.45183,41.779939
,,,
5741,43.592039,-72.818121,43.592039
,,,
7060,40.620102,-74.42481,40.620102
,,,
62003,39.177478,-90.142329,39.177478
,,,
62280,37.845454,-89.66878,37.845454
,,,
20171,38.931479,-77.40085,38.931479
,,,
70079,30.007089,-90.41389,30.007089
,,,
24350,36.809933,-80.99526,36.809933
,,,
79226,34.971719,-100.90662,34.971719
,,,
75651,32.6941,-94.54519,32.6941
,,,
56113,44.398668,-96.17095,44.398668
,,,
82421,44.909434,-108.58917,44.909434
,,,
57374,43.738472,-97.60039,43.738472
,,,
83530,45.923869,-116.13146,45.923869
,,,
72576,36.359511,-91.83303,36.359511
,,,
84306,41.804848,-112.07009,41.804848
,,,
74077,36.093665,-96.987458,36.093665
,,,
96068,41.102891,-121.19828,41.102891
,,,
80536,40.878334,-105.40415,40.878334
,,,
97539,42.612422,-122.81342,42.612422
,,,
83324,42.883302,-114.2441,42.883302
,,,
88260,32.901887,-103.44623,32.901887
,,,
89049,38.307931,-116.92779,38.307931
,,,
93517,38.21053,-119.31968,38.21053
,,,
95345,37.576262,-119.94865,37.576262
,,,
94850,37.777208,-121.955399,37.777208
,,,
30127,33.874553,-84.68784,33.874553
,,,
98237,48.497601,-121.70018,48.497601
,,,
31322,32.110421,-81.24568,32.110421
,,,
6039,41.951783,-73.43722,41.951783
,,,
45030,39.257936,-84.77001,39.257936
,,,
51550,41.695375,-95.87353,41.695375
,,,
43113,39.598236,-82.94285,39.598236
,,,
19507,40.488558,-76.27269,40.488558
,,,
47550,38.077016,-86.92258,38.077016
,,,
14891,42.374828,-76.91606,42.374828
,,,
21650,39.311429,-75.80806,39.311429
,,,
10032,40.840686,-73.94154,40.840686
,,,
51547,41.77,-95.644264,41.77
,,,
91724,34.088771,-117.85817,34.088771
,,,
54428,45.440199,-89.13837,45.440199
,,,
95912,38.97159,-122.02725,38.97159
,,,
98365,47.907561,-122.69416,47.907561
,,,
72114,34.763924,-92.26463,34.763924
,,,
86506,35.368902,-109.22194,35.368902
,,,
74866,35.062235,-96.8355,35.062235
,,,
61314,41.310471,-89.67662,41.310471
,,,
61651,40.744179,-89.718401,40.744179
,,,
70084,30.059516,-90.55987,30.059516
,,,
30325,33.844371,-84.47405,33.844371
,,,
80112,39.579454,-104.88288,39.579454
,,,
31796,31.782466,-83.86973,31.782466
,,,
67356,37.182538,-95.13678,37.182538
,,,
32769,28.858941,-80.856373,28.858941
,,,
68644,41.707169,-97.6865,41.707169
,,,
33784,27.891809,-82.724763,27.891809
,,,
68959,40.491484,-98.92412,40.491484
,,,
38393,34.99687,-88.645577,34.99687
,,,
74063,36.139385,-96.16523,36.139385
,,,
46274,39.779492,-86.132837,39.779492
,,,
77369,30.480319,-94.75643,30.480319
,,,
46770,40.852768,-85.30702,40.852768
,,,
60083,42.428187,-87.92935,42.428187
,,,
35612,34.774907,-87.030479,34.774907
,,,
54772,45.084813,-91.89724,45.084813
,,,
27540,35.643545,-78.83486,35.643545
,,,
57426,45.727807,-98.50795,45.727807
,,,
28246,35.227542,-80.842543,35.227542
,,,
33744,27.891809,-82.724763,27.891809
,,,
16230,41.020621,-79.27416,41.020621
,,,
48114,42.566097,-83.75725,42.566097
,,,
43777,39.814025,-82.07808,39.814025
,,,
12557,41.507368,-74.061301,41.507368
,,,
46962,40.996628,-85.7758,40.996628
,,,
12736,41.848244,-75.03878,41.848244
,,,
53072,43.076953,-88.268,43.076953
,,,
84501,39.578473,-110.78678,39.578473
,,,
39350,32.776368,-89.12788,32.776368
,,,
60150,41.933061,-88.88293,41.933061
,,,
62963,37.08751,-89.16532,37.08751
,,,
64089,39.389339,-94.56774,39.389339
,,,
70363,29.560581,-90.6903,29.560581
,,,
74051,36.60234,-95.97544,36.60234
,,,
6784,41.566534,-73.4915,41.566534
,,,
79975,31.694842,-106.299987,31.694842
,,,
77532,29.920121,-95.07327,29.920121
,,,
22035,38.855715,-77.361633,38.855715
,,,
67427,38.50978,-98.39638,38.50978
,,,
62011,39.11204,-89.2134,39.11204
,,,
68843,40.894366,-97.89355,40.894366
,,,
70184,30.032997,-89.882564,30.032997
,,,
18469,41.694366,-75.13718,41.694366
,,,
65075,38.259655,-92.25872,38.259655
,,,
14878,42.451153,-76.93132,42.451153
,,,
80743,40.215063,-102.95628,40.215063
,,,
15616,40.360223,-79.439801,40.360223
,,,
82942,41.689968,-108.81963,41.689968
,,,
25873,37.7517,-81.214825,37.7517
,,,
17028,40.402578,-76.6434,40.402578
,,,
31410,32.022019,-80.99193,32.022019
,,,
30601,33.979016,-83.36423,33.979016
,,,
32125,29.022729,-81.172169,29.022729
,,,
36741,32.006129,-86.981703,32.006129
,,,
23963,37.197072,-78.81694,37.197072
,,,
37184,36.096166,-86.13715,36.096166
,,,
23043,37.550168,-76.34327,37.550168
,,,
56078,44.007228,-93.77764,44.007228
,,,
29516,34.467072,-79.6437,34.467072
,,,
49237,42.177223,-84.651,42.177223
,,,
30104,34.065792,-85.07227,34.065792
,,,
50455,43.450496,-92.64331,43.450496
,,,
12592,41.782781,-73.55792,41.782781
,,,
14031,42.981558,-78.61484,42.981558
,,,
51632,40.738639,-95.03595,40.738639
,,,
16681,40.792825,-78.43559,40.792825
,,,
53585,42.518695,-88.7226,42.518695
,,,
17355,39.756761,-76.69939,39.756761
,,,
37209,36.151324,-86.8559,36.151324
,,,
17044,40.595359,-77.5774,40.595359
,,,
10970,41.192394,-74.04523,41.192394
,,,
13662,44.937212,-74.87693,44.937212
,,,
1440,42.575355,-71.99183,42.575355
,,,
17740,41.209389,-77.25975,41.209389
,,,
18705,41.268231,-75.84569,41.268231
,,,
75206,32.826128,-96.7712,32.826128
,,,
78014,28.43544,-99.21676,28.43544
,,,
80208,39.738752,-104.408349,39.738752
,,,
84082,40.371817,-111.41809,40.371817
,,,
84746,37.237225,-113.33562,37.237225
,,,
85328,33.326956,-114.68562,33.326956
,,,
67856,38.140691,-100.415419,38.140691
,,,
88124,34.528601,-103.62567,34.528601
,,,
78654,30.566681,-98.30756,30.566681
,,,
79710,31.869259,-102.031726,31.869259
,,,
70429,30.83503,-90.037115,30.83503
,,,
70577,30.549089,-91.93006,30.549089
,,,
73459,33.794716,-97.13848,33.794716
,,,
90808,33.823316,-118.11329,33.823316
,,,
91792,34.020711,-117.89932,34.020711
,,,
5647,44.414576,-72.28652,44.414576
,,,
5872,44.865723,-72.04647,44.865723
,,,
6798,41.554112,-73.20539,41.554112
,,,
7752,40.402277,-74.027285,40.402277
,,,
65345,38.55338,-93.11417,38.55338
,,,
66425,39.811818,-95.72861,39.811818
,,,
58570,46.421762,-100.93017,46.421762
,,,
59467,48.093269,-112.30254,48.093269
,,,
59483,47.465072,-111.79735,47.465072
,,,
59827,45.905748,-114.07478,45.905748
,,,
59847,46.752798,-114.35326,46.752798
,,,
54130,44.293197,-88.25922,44.293197
,,,
36691,30.658865,-88.177975,30.658865
,,,
37347,35.065007,-85.61818,35.065007
,,,
30123,34.244179,-84.845684,34.244179
,,,
15127,40.434436,-80.024817,40.434436
,,,
20306,38.893311,-77.014647,38.893311
,,,
23884,36.945667,-77.253913,36.945667
,,,
41173,38.262029,-83.28472,38.262029
,,,
44106,41.507751,-81.60883,41.507751
,,,
44429,41.100329,-80.9853,41.100329
,,,
55044,44.669564,-93.26654,44.669564
,,,
55468,45.015914,-93.47188,45.015914
,,,
60827,41.649717,-87.63292,41.649717
,,,
47515,38.184046,-86.71714,38.184046
,,,
44862,40.772874,-82.532057,40.772874
,,,
46032,39.970241,-86.15416,39.970241
,,,
49930,47.145007,-88.57829,47.145007
,,,
50940,41.672687,-93.572173,41.672687
,,,
34746,28.287883,-81.46862,28.287883
,,,
39705,33.581599,-88.43297,33.581599
,,,
87557,36.377149,-105.67963,36.377149
,,,
88052,32.437435,-106.60256,32.437435
,,,
89710,39.167833,-119.776409,39.167833
,,,
98232,48.559548,-122.41375,48.559548
,,,
98465,47.247735,-122.52818,47.247735
,,,
98855,48.689509,-119.32169,48.689509
,,,
95213,37.904777,-121.226782,37.904777
,,,
1111,42.170731,-72.604842,42.170731
,,,
1470,42.446396,-71.459405,42.446396
,,,
1505,42.338392,-71.73026,42.338392
,,,
2163,42.367946,-71.12056,42.367946
,,,
29942,32.881971,-81.111258,32.881971
,,,
49311,42.633006,-85.643043,42.633006
,,,
49318,43.22724,-85.82054,43.22724
,,,
24751,37.416395,-81.105803,37.416395
,,,
24859,37.603344,-81.53998,37.603344
,,,
40602,38.234133,-84.874809,38.234133
,,,
31791,31.536886,-83.86041,31.536886
,,,
32056,30.162772,-82.651184,30.162772
,,,
33844,28.101527,-81.6235,28.101527
,,,
33949,26.993904,-82.098418,26.993904
,,,
35650,34.496476,-87.27802,34.496476
,,,
37326,35.030319,-84.38284,35.030319
,,,
17934,40.79872,-76.21547,40.79872
,,,
18043,40.792804,-75.137186,40.792804
,,,
20403,38.893311,-77.014647,38.893311
,,,
20419,38.893311,-77.014647,38.893311
,,,
21556,39.572452,-78.843962,39.572452
,,,
22504,37.763552,-76.72961,37.763552
,,,
23105,37.345032,-77.944868,37.345032
,,,
26291,38.444873,-80.09781,38.444873
,,,
41072,38.963761,-84.368926,38.963761
,,,
43610,41.676299,-83.55996,41.676299
,,,
32573,30.61428,-87.275772,30.61428
,,,
33107,25.558428,-80.458168,25.558428
,,,
33776,27.853151,-82.82712,27.853151
,,,
26761,39.291196,-78.69317,39.291196
,,,
27016,36.429179,-80.19588,36.429179
,,,
27415,36.080707,-80.0244,36.080707
,,,
27562,35.633286,-78.97271,35.633286
,,,
27717,36.051155,-78.857651,36.051155
,,,
28232,35.26002,-80.804151,35.26002
,,,
28529,35.085784,-76.86135,35.085784
,,,
38683,34.937606,-88.85572,34.937606
,,,
49901,47.297841,-88.39491,47.297841
,,,
51640,40.622159,-95.66736,40.622159
,,,
52820,42.689339,-90.682257,42.689339
,,,
56732,48.565296,-96.47578,48.565296
,,,
58654,46.85992,-103.78322,46.85992
,,,
59018,45.894359,-110.61105,45.894359
,,,
44011,41.450538,-82.02167,41.450538
,,,
44598,41.017082,-80.802854,41.017082
,,,
44827,40.795521,-82.74991,40.795521
,,,
66023,39.521275,-95.39413,39.521275
,,,
66067,38.614986,-95.27355,38.614986
,,,
62666,40.088774,-89.56744,40.088774
,,,
55318,44.809954,-93.6105,44.809954
,,,
54928,44.732083,-88.88507,44.732083
,,,
74729,34.137095,-96.26936,34.137095
,,,
75166,33.022051,-96.43601,33.022051
,,,
75560,33.189862,-94.37468,33.189862
,,,
97057,45.263301,-121.088513,45.263301
,,,
97107,45.534203,-123.88468,45.534203
,,,
98239,48.204162,-122.66723,48.204162
,,,
98477,47.066193,-122.113223,47.066193
,,,
98546,47.321442,-122.92935,47.321442
,,,
33414,26.65671,-80.25377,26.65671
,,,
7205,40.695552,-74.22856,40.695552
,,,
1022,42.196666,-72.55606,42.196666
,,,
1118,42.093144,-72.5291,42.093144
,,,
30388,33.844371,-84.47405,33.844371
,,,
35139,33.712204,-86.97203,33.712204
,,,
35617,34.869964,-87.706859,34.869964
,,,
35968,34.460537,-85.76744,34.460537
,,,
36432,31.291038,-87.03109,31.291038
,,,
38042,35.149952,-89.1536,35.149952
,,,
38317,36.038551,-88.25144,36.038551
,,,
38463,35.069017,-87.62171,35.069017
,,,
97502,42.387399,-122.92154,42.387399
,,,
56132,44.212536,-95.75998,44.212536
,,,
57567,44.036966,-101.71251,44.036966
,,,
58207,47.933481,-97.394446,47.933481
,,,
58454,46.57995,-98.89748,46.57995
,,,
58501,46.83962,-100.7723,46.83962
,,,
60015,42.169325,-87.86556,42.169325
,,,
78953,29.846862,-97.3318,29.846862
,,,
94530,37.917774,-122.30426,37.917774
,,,
94559,38.291164,-122.28671,38.291164
,,,
22948,38.349795,-78.11747,38.349795
,,,
23148,37.837177,-77.05555,37.837177
,,,
24031,37.274175,-79.95786,37.274175
,,,
2860,41.872099,-71.39007,41.872099
,,,
4923,45.031691,-69.44672,45.031691
,,,
7107,40.760667,-74.1879,40.760667
,,,
7876,40.855549,-74.65251,40.855549
,,,
11021,40.787068,-73.72577,40.787068
,,,
29436,33.345833,-80.19009,33.345833
,,,
12502,42.086628,-73.6642,42.086628
,,,
13051,42.870698,-75.91128,42.870698
,,,
28098,35.267234,-81.09942,35.267234
,,,
28408,34.212707,-77.792177,34.212707
,,,
80654,40.196296,-104.07361,40.196296
,,,
81236,38.720234,-106.18801,38.720234
,,,
65237,38.782638,-92.81139,38.782638
,,,
65655,36.606281,-92.43342,36.606281
,,,
65672,36.600309,-93.23552,36.600309
,,,
66083,38.736692,-94.83362,38.736692
,,,
13602,44.03803,-75.75793,44.03803
,,,
13865,42.070228,-75.63584,42.070228
,,,
15033,40.176375,-79.86138,40.176375
,,,
17065,40.114682,-77.19201,40.114682
,,,
17130,40.270222,-76.882889,40.270222
,,,
17252,39.913537,-77.81001,39.913537
,,,
3884,43.257919,-71.17701,43.257919
,,,
19973,38.643248,-75.61102,38.643248
,,,
20187,38.735202,-77.73717,38.735202
,,,
20619,38.303103,-76.52231,38.303103
,,,
74559,34.869457,-95.221099,34.869457
,,,
74944,35.127447,-94.98545,35.127447
,,,
83450,43.857435,-112.42474,43.857435
,,,
83541,46.52808,-116.46896,46.52808
,,,
95524,40.822884,-124.06711,40.822884
,,,
85751,32.161972,-110.714678,32.161972
,,,
94066,37.625908,-122.42363,37.625908
,,,
95164,37.189396,-121.705327,37.189396
,,,
92670,33.870714,-117.879342,33.870714
,,,
47965,39.950948,-86.92076,39.950948
,,,
48012,42.604425,-83.292382,42.604425
,,,
48929,42.732535,-84.558679,42.732535
,,,
10997,41.387822,-74.354699,41.387822
,,,
11970,40.941363,-72.57502,40.941363
,,,
12520,41.442589,-74.01389,41.442589
,,,
971,18.329688,-66.11876,18.329688
,,,
2137,42.338947,-70.919635,42.338947
,,,
41819,36.98586,-83.06497,36.98586
,,,
42372,37.41277,-87.28063,37.41277
,,,
66080,38.398831,-95.2668,38.398831
,,,
68647,41.504301,-97.60921,41.504301
,,,
68853,41.286479,-98.96733,41.286479
,,,
60122,42.067101,-88.304994,42.067101
,,,
98575,47.489864,-123.81031,47.489864
,,,
96733,20.866638,-156.646667,20.866638
,,,
97065,45.585405,-120.69234,45.585405
,,,
68454,40.698235,-96.28913,40.698235
,,,
78595,26.272363,-98.5587,26.272363
,,,
92881,33.839516,-117.53581,33.839516
,,,
93325,34.819232,-119.000391,34.819232
,,,
94150,37.784827,-122.727802,37.784827
,,,
83262,43.115708,-112.59511,43.115708
,,,
75049,32.767268,-96.777626,32.767268
,,,
86004,35.253002,-111.44851,35.253002
,,,
86324,34.767841,-112.06438,34.767841
,,,
66064,38.489733,-94.96465,38.489733
,,,
72328,34.131527,-90.97793,34.131527
,,,
45853,40.983471,-84.20027,40.983471
,,,
47035,39.310292,-84.90196,39.310292
,,,
47943,41.074738,-87.26193,41.074738
,,,
47951,40.77759,-87.44607,40.77759
,,,
48326,42.661129,-83.24571,42.661129
,,,
48421,43.154173,-83.3933,43.154173
,,,
37779,36.20423,-83.75046,36.20423
,,,
38514,34.196894,-90.572408,34.196894
,,,
39071,32.560845,-90.31338,32.560845
,,,
62279,38.153322,-90.13459,38.153322
,,,
62892,38.804938,-89.08366,38.804938
,,,
52588,40.873769,-92.13113,40.873769
,,,
54613,44.061018,-89.90838,44.061018
,,,
44830,41.164209,-83.41054,41.164209
,,,
5352,42.765401,-73.06025,42.765401
,,,
13672,44.4987,-74.74685,44.4987
,,,
16669,40.627047,-77.96449,40.627047
,,,
24328,36.659171,-80.70387,36.659171
,,,
25392,38.296818,-81.554655,38.296818
,,,
10577,41.037203,-73.71588,41.037203
,,,
11361,40.763177,-73.77392,40.763177
,,,
20876,39.191769,-77.24329,39.191769
,,,
22570,37.947224,-76.615358,37.947224
,,,
27865,35.588518,-76.83431,35.588518
,,,
28070,35.462187,-80.898668,35.462187
,,,
28334,35.302419,-78.6012,35.302419
,,,
18924,40.308116,-75.358575,40.308116
,,,
18954,40.214652,-75.00379,40.214652
,,,
78352,27.973465,-97.68169,27.973465
,,,
78381,28.013108,-97.09364,28.013108
,,,
58492,47.154922,-98.43993,47.154922
,,,
59039,46.69244,-107.6368,46.69244
,,,
59751,45.681898,-112.30548,45.681898
,,,
65644,37.509611,-93.03846,37.509611
,,,
66746,37.66749,-94.95144,37.66749
,,,
67142,37.468889,-98.21584,37.468889
,,,
70638,30.86741,-92.79442,30.86741
,,,
70827,30.433837,-91.082468,30.433837
,,,
57049,42.524771,-96.49955,42.524771
,,,
57224,45.859112,-97.15011,45.859112
,,,
57243,44.917623,-97.43149,44.917623
,,,
57441,45.834246,-98.51539,45.834246
,,,
62720,39.749457,-89.606017,39.749457
,,,
72515,36.293095,-92.0417,36.293095
,,,
72525,36.302469,-91.59744,36.302469
,,,
73557,34.72775,-98.5008,34.72775
,,,
74349,36.523163,-95.02428,36.523163
,,,
32565,30.902015,-87.13267,30.902015
